id,lat,lon
1500282,43.7672924,-79.3413567
1500286,43.7676209,-79.3358035
1500301,43.76806,-79.3282959
1500304,43.7677585,-79.3429153
1500306,43.779925,-79.3401847
1500311,43.7757761,-79.3365382
1500321,43.7674412,-79.3471503
1500322,43.7671785,-79.351032
1500324,43.7666169,-79.3536635
1500326,43.7669408,-79.3471321
1500334,43.7677137,-79.3290457
1500339,43.767764,-79.3281939
1500355,43.7682983,-79.3273776
1500364,43.7685261,-79.3303814
1500367,43.7685461,-79.3265949
1500370,43.7685481,-79.3252053
1500375,43.7685744,-79.3211643
1500377,43.768579,-79.3193704
1500382,43.7687015,-79.3140412
1500384,43.7687334,-79.3135922
1500396,43.7693502,-79.3203196
1500405,43.7719232,-79.3215826
1500408,43.7677201,-79.3193755
1500409,43.7671127,-79.319118
1500413,43.7681292,-79.3257012
1500416,43.7678813,-79.3259759
1500422,43.7683514,-79.3228436
1500424,43.7681695,-79.3227813
1500425,43.7679969,-79.3227424
1500427,43.7683607,-79.3227744
1500429,43.7681735,-79.320159
1500430,43.7680093,-79.3201668
1500432,43.7683718,-79.3193434
1500433,43.7681833,-79.3192607
1500435,43.7680134,-79.3192126
1500446,43.7684446,-79.3149136
1500448,43.7682617,-79.3148956
1500449,43.7680999,-79.3148799
3456601,43.6514719,-79.3456078
3456602,43.6520307,-79.3442544
3456611,43.6539164,-79.3400166
3458639,43.651883,-79.3453132
3458648,43.649496,-79.3509926
3458651,43.6491247,-79.3521283
3458653,43.6490211,-79.3529186
3458655,43.6490161,-79.3538295
3458658,43.6491381,-79.3553427
3458660,43.6491112,-79.3572609
3458664,43.6489319,-79.3580053
3458665,43.6481079,-79.3606396
3458668,43.6478353,-79.3614853
3458670,43.6475033,-79.3625719
3458671,43.647162,-79.3638409
3458672,43.6470469,-79.3638052
3458675,43.6473497,-79.3626002
3458680,43.6476333,-79.3616155
3458682,43.6488134,-79.3579375
3458685,43.6489699,-79.3572482
3458691,43.6488732,-79.3538417
3458693,43.6488644,-79.352893
3458695,43.6489111,-79.3521552
3458697,43.6495875,-79.3502422
3458699,43.6462311,-79.3681734
3458701,43.6459024,-79.3695129
3458703,43.6454084,-79.3719337
3458706,43.645068,-79.3735368
3458707,43.6440442,-79.3764393
3458718,43.6447644,-79.3743727
3458722,43.6449756,-79.3734972
3458724,43.645809,-79.3695308
3458725,43.6465211,-79.3662573
3458727,43.6415376,-79.3812236
3458728,43.6405549,-79.3834251
3458730,43.6400811,-79.3851916
3458732,43.6396712,-79.3870322
3458734,43.6391531,-79.3898754
3458736,43.6386503,-79.3928395
3458738,43.6385449,-79.3927955
3458740,43.6390398,-79.3898409
3458743,43.6395587,-79.3870878
3458745,43.639961,-79.3851866
3458747,43.6404691,-79.3833786
3458750,43.6412398,-79.3815579
3458754,43.6382546,-79.3953533
3458756,43.637952,-79.3973809
3458758,43.637979,-79.3992546
3458760,43.6380775,-79.4014118
3458763,43.6379242,-79.4041905
3458765,43.6376268,-79.4072306
3458767,43.6375202,-79.4067819
3458769,43.6378203,-79.4035988
3458771,43.6379189,-79.4017486
3458773,43.6378332,-79.3990065
