id,lat,lon
957841540,59.880274,30.2747909
957841548,59.8792445,30.2675321
957841569,59.8791871,30.267749
957841588,59.8791697,30.2737746
958370854,59.9949756,30.2880096
958370871,59.9958671,30.2972404
958371150,59.9952036,30.2904262
958371170,59.9960546,30.2991897
958714324,59.7282844,30.3483352
958714333,59.7316077,30.3432794
958714339,59.732225,30.3440811
958714342,59.728212,30.3505814
958714344,59.7308393,30.3469114
958714346,59.7319418,30.3436046
958714352,59.7281554,30.348602
958714354,59.728022,30.3489723
958714361,59.7311975,30.3425383
958714371,59.7318208,30.3434191
958714377,59.7278344,30.3495317
958714390,59.729777,30.3454871
958714395,59.7317252,30.3433053
958714402,59.7277582,30.3497249
958714410,59.727783,30.3468155
958714417,59.7316817,30.3432953
958714420,59.7261976,30.3519977
958714425,59.7322874,30.3441886
958714428,59.7277323,30.3498476
958714429,59.7403092,30.3117154
959221359,60.0010671,30.2557286
959221362,60.0010965,30.2554746
959221364,60.0023589,30.2455905
959221365,60.0024184,30.2451326
959221366,60.0030194,30.2404988
959321196,59.970376,30.2753614
959321206,59.9702427,30.2753834
959321208,59.974964,30.2712016
959321211,59.9747389,30.2748734
959321213,59.9702489,30.2751506
959321224,59.9688136,30.2786399
959321225,59.9752683,30.2720356
959496053,59.9252991,30.3215514
959496058,59.9253349,30.321484
959578397,59.9480374,30.2646811
959578399,59.9485641,30.2624979
959578401,59.9480621,30.2640784
959578407,59.9482068,30.2634204
959627012,59.6956354,30.4126335
959627017,59.6950773,30.4293639
959627030,59.7023784,30.407656
959627033,59.6961665,30.4122321
959627036,59.6942495,30.4294377
959627039,59.7036016,30.3597127
959627042,59.7035832,30.3549842
959627047,59.6941706,30.4297756
959627056,59.694234,30.4296776
959627057,59.6940472,30.4294489
959627058,59.6940048,30.4296448
959627063,59.6935663,30.4293146
959627065,59.6971948,30.4114965
959627074,59.6938303,30.4294834
959627076,59.7035907,30.357244
959627081,59.6954603,30.4131551
959627085,59.7035867,30.3562463
959627100,59.6943366,30.4292736
959656343,59.9548251,30.4374456
959656346,59.9548331,30.4372091
959756556,59.9434302,30.4406296
959796438,59.7293521,30.3232307
959796441,59.7299985,30.3207752
959831481,60.0008016,30.2576842
959831485,60.0008085,30.2590586
960108345,60.0023249,30.3821968
960115292,59.9830887,30.255767
960115875,60.0005794,30.2447356
960115890,60.0010867,30.2444508
960118226,59.9174475,30.3785335
960118227,59.9178108,30.3805195
960182118,59.9437511,30.2812643
960182125,59.9440148,30.2809826
960182145,59.9377345,30.285107
960182147,59.8486324,30.2246279
960195280,59.8551186,30.3300317
960195294,59.9151952,30.4322285
960195295,60.0185301,30.2876009
960195305,59.8400179,30.3362376
960248338,59.9714544,30.2851741
960248340,59.966903,30.2818974
960248349,59.9720144,30.2867301
960408930,59.9220368,30.417701
960598460,60.1154003,30.2630889
961234664,59.9739297,30.2669195
961235084,59.9741145,30.2680818
961426814,59.9746221,30.275177
961426964,59.9750189,30.2736202
962287244,59.8431362,30.3445288
962287245,59.8428382,30.3457316
962287246,59.8426842,30.3464209
962287260,59.8389817,30.3495081
962297750,59.8365611,30.3502462
962297753,59.835679,30.3505176
963439479,59.864715,30.1651424
963713392,59.9378493,30.2854812
963713398,59.9361738,30.281578
963713410,59.9358533,30.2804779
963713416,59.9388625,30.2851536
963713427,59.940375,30.2885486
963713488,59.9396481,30.2860082
963713499,59.9352406,30.2809924
963713512,59.9362822,30.2819503
963713536,59.937416,30.2784496
963713580,59.9380592,30.2861075
963713583,59.9390309,30.2867203
963713615,59.9360055,30.2835775
963713619,59.9363717,30.2822575
963713694,59.9377187,30.2875255
963713737,59.9380674,30.286093
963713784,59.9381654,30.2865116
963713793,59.9380259,30.2860568
963713820,59.9365525,30.2862587
963713854,59.9373718,30.2886343
963713875,59.9392341,30.284717
963713900,59.9364037,30.2823671
963713914,59.9373022,30.2861146
963713919,59.9387364,30.285304
963713959,59.9375524,30.2869532
963713965,59.9372249,30.278672
963713980,59.9362021,30.2816753
963713982,59.9389867,30.2850092
963714020,59.9366692,30.2759227
963714026,59.9376446,30.2872547
963714028,59.9384099,30.2873089
963714063,59.9365136,30.2827447
963714065,59.9366056,30.2861949
963714107,59.9368749,30.2841439
963714134,59.9378998,30.2856456
963714160,59.937857,30.2879593
