fromId,toId,weight
395013117,21626267,0.00021256493125614546
2180143426,395013117,0.00020655732860673108
2180143411,2180143426,0.0008255413375481715
2180143406,2180143411,0.00021158208808882257
2180143366,2180143406,0.0018835331295196762
2180143354,2180143366,0.0007092572029918079
1819562661,2180143354,0.0021574762594298302
2180143328,1819562661,0.00017864517905663137
1819562659,2180143328,0.00018567073005784494
1819562656,1819562659,0.00012773229818569416
26081952,1833106071,0.0014969285086459795
929214918,26081952,0.0002687417533632319
2189653755,25893992,0.00038607154777725274
1592922675,2189653755,0.00003926041262850855
1592922638,1592922675,0.00030894279405995926
1868282337,21627189,0.0003824006929932868
868410350,1868282337,0.0009872483476835352
1523173466,21596673,0.00042950336436674725
2560317773,1523173466,0.0007535006635644604
5579453967,2560317773,0.00030152925231843777
6299518,5579453967,0.00012741875842613593
5963966954,1495568829,0.0005194842153533602
223638,5963966954,0.00011246661726764374
1313236753,223638,0.0000861092910209571
5256865658,1164580485,0.0003657006699471245
1164580211,5256865658,0.0006081634730890186
2506500921,1164580211,0.00019799093413571783
324958,2506500921,0.0003161413924193944
1012343393,1012343387,0.00006360888303029891
21753767,1012343393,0.00010628099548043279
1012343391,21753767,0.00017708927127378093
1012343398,1012343391,0.00024567712550911674
1012343363,1012343398,0.0004748965782181755
981600790,981600489,0.0015763210967303198
981600792,981600790,0.0015217406250733249
981600795,981600792,0.0014294230339551098
981600801,981600795,0.0016050507811283838
1444853350,981600801,0.00011680000000069413
981600805,1444853350,0.0013316999999979373
981600809,981600805,0.0016084411117621386
981600812,981600809,0.0012703559579889943
981600816,981600812,0.0013032409792527518
981600823,981600816,0.0021512069565691855
981600827,981600823,0.0016344316749247409
981600831,981600827,0.001466534053477424
3723904129,3723904130,0.00006018538028832211
447028858,236936,0.0004842868984388497
447028861,447028858,0.0006456668026143368
1564191087,447028861,0.0002714846772822466
4580318560,1591433227,0.00004810405388318895
1591433310,4580318560,0.00010534880160799104
2316027410,1591433310,0.0006214834028309698
5272419054,3367643370,0.0008380602663298333
5272419081,5272419054,0.00019637914858877241
5331776417,5272419081,0.0004925400795875176
5272419051,5331776417,0.0013931125223782758
3367643367,5272419051,0.00011774264307894568
3050338088,3367643367,0.00009406317026202244
1557104523,3050338088,0.0004248469136084414
2485407305,1557104523,0.0004923608940606629
206192126,2485407305,0.00017459831041527932
2078615636,21725403,0.00005376030134068562
1311234027,2078615636,0.0008173824074417627
1311238127,1311234027,0.000026569907794371537
1311234034,1311238127,0.00002576295789950511
1311234038,1311234034,0.00004834552719823177
4580318561,1311234038,0.00006167860245232878
1572442272,4580318561,0.000059835190314710984
2539785465,1892165071,0.00022942617549139975
1307831389,2539785465,0.0015273313523923209
