fromId,toId,weight
271012100,2521296427,0.0006341445024624551
96919511,271012100,0.002013974252568181
2477000557,31447629,0.0008184633467648627
31448413,31447354,0.0013538441343060872
31448414,31448413,0.0003346763959407301
31448415,31448414,0.0008852011070933477
488328935,31448415,0.0005974257108626249
31448417,488328935,0.0015011076077339268
31449281,31449066,0.0002264291500652707
494013865,5758002670,0.0005920277865064085
493978878,494013865,0.0014384283124301495
480165760,493978878,0.001083040890275132
494013842,480165760,0.001443934918893059
31449514,494013842,0.0004985127079602103
31449054,31448039,0.0005443752014943831
2534387630,35625925,0.00016408296681999886
3251246202,2534387630,0.004307975387580455
2534387804,3251246202,0.00025864203061310174
2437776551,2534387804,0.002400108268391823
2437776562,2437776551,0.0010563141672770397
3245828809,2437776562,0.000090811893500064
2534388674,3245828809,0.0004651824695756291
256664481,2534388674,0.0001335511886883938
3787556792,253123732,0.0005778197989027421
96484784,3787556792,0.00012163231477954214
4763136342,96484784,0.0000696258572649782
4675485825,4763136342,0.00010889320456358865
2893305210,4675485825,0.00023709038361152378
1367546715,2893305210,0.00032041131378060533
3501886739,1367546715,0.00012003632783795766
4763136238,3501886739,0.0004028478248638799
3501886731,4763136238,0.000023848060717943927
4936265013,3501886731,0.0001819822244082319
3501886730,4936265013,0.000043090254116058764
96484783,3501886730,0.00017602346434907116
5285841418,35881796,0.000165374363190746
102802961,5285841418,0.0007429324935701501
3046773031,35881998,0.00003339476007012873
983735259,3046773031,0.00024011374388039004
5152834254,983735259,0.00008335766310725485
35882528,5152834254,0.00036886122052137525
35882527,35882528,0.0011623682075775465
35882526,35882527,0.0015129823297102916
983732325,35882526,0.00017567617937139774
35882525,983732325,0.00014050256225822794
983729758,35882525,0.00010514038234874797
5166349067,475877263,0.00012692773534113622
5166349066,5166349067,0.0001568351044891084
5166349065,5166349066,0.0001062665516537575
2510298877,5166349065,0.00008920089685436905
969301204,2510298877,0.00009224928184084284
3080438771,969301204,0.00005980309356550518
3080438782,3080438771,0.000057874692228566747
3080438790,3080438782,0.0000539186424111921
2510298878,3080438790,0.00005208003456685195
3080438641,1585522379,0.00007433559040058237
5152834251,3080438641,0.00006878524551576374
