id,lon,lat
18318860.0,-79.3363094,43.767786
18318861.0,-79.3331052,43.7679938
20380879.0,-79.3953157,43.6920755
20380887.0,-79.4219447,43.7408202
20380892.0,-79.4195163,43.7332416
20380898.0,-79.4145125,43.7180652
20380905.0,-79.41168490000003,43.71211160000001
20380923.0,-79.4027266,43.6965566
20380929.0,-79.3975786,43.6772071
20380931.0,-79.43901020000001,43.6684467
20380933.0,-79.45122020000002,43.6657391
20380934.0,-79.4637558,43.6636299
20511493.0,-79.3377548,43.769212
20511494.0,-79.33723,43.7676981
20641907.0,-79.4066084,43.743316
20641911.0,-79.40512240000002,43.7370065
20641912.0,-79.4049384,43.7360559
20641913.0,-79.4040625,43.744255
20641914.0,-79.4041509,43.743868
20641917.0,-79.40421490000001,43.74375670000001
20641919.0,-79.4043608,43.743694700000006
20641920.0,-79.40503879999999,43.74353350000001
20641922.0,-79.40553670000001,43.74353350000001
20641923.0,-79.40396590000002,43.7438188
20641925.0,-79.40384209999998,43.743769
20641926.0,-79.40377409999998,43.743648
20641928.0,-79.40365140000002,43.7433522
20641929.0,-79.4033508,43.7426426
20641931.0,-79.4032601,43.7423112
20641933.0,-79.40325290000001,43.7422193
20641934.0,-79.4032605,43.7420832
20641935.0,-79.40332790000002,43.7415905
20641936.0,-79.4050277,43.7405276
20641937.0,-79.4041909,43.7406877
20641938.0,-79.4039322,43.7406998
20641940.0,-79.4036932,43.7406836
20641941.0,-79.4034542,43.7406975
20641943.0,-79.4032616,43.7407346
20641944.0,-79.4030296,43.740781
20641946.0,-79.40265140000002,43.7408924
20641947.0,-79.402084,43.7410563
20641949.0,-79.40139029999997,43.7412407
20641950.0,-79.4007448,43.7413811
20641952.0,-79.4000752,43.7415535
20641953.0,-79.3999589,43.7415415
20641955.0,-79.3998747,43.7414853
20641956.0,-79.39977440000001,43.74126079999999
20641958.0,-79.3996782,43.74103220000001
20641959.0,-79.39955390000002,43.7406954
20641961.0,-79.39952579999998,43.7405551
20641963.0,-79.39953390000002,43.7404629
20641964.0,-79.39956190000002,43.7403907
20641965.0,-79.39962609999998,43.7402624
20641967.0,-79.3996702,43.7401501
20641968.0,-79.3996942,43.740094
20641969.0,-79.4006445,43.740531
20641971.0,-79.4005082,43.7404348
20641972.0,-79.4002556,43.7402985
20641974.0,-79.3999709,43.7401782
20641975.0,-79.3996561,43.7400498
20641977.0,-79.3996072,43.7399731
20641978.0,-79.39957240000003,43.7399089
20641980.0,-79.3997322,43.73979779999999
20641981.0,-79.3999521,43.7396179
20641983.0,-79.400187,43.739413
20641984.0,-79.400412,43.739193
20641986.0,-79.4005819,43.7390181
20641987.0,-79.40074179999998,43.7387932
20641989.0,-79.4008918,43.7386582
20641990.0,-79.40100759999999,43.7385849
20641992.0,-79.40115329999998,43.7385023
20641993.0,-79.4012946,43.73848710000001
20641995.0,-79.4015119,43.7384567
20641996.0,-79.4009816,43.7384784
20641997.0,-79.4006186,43.73847410000001
20641999.0,-79.4002991,43.73846760000001
20642001.0,-79.3999122,43.7384719
20642002.0,-79.3995275,43.7384806
20642004.0,-79.39913840000001,43.7385045
20642005.0,-79.3987515,43.7385545
20642007.0,-79.3983537,43.7385784
20642008.0,-79.3980016,43.7385784
20642010.0,-79.397719,43.7385675
20642011.0,-79.3974365,43.7386132
20642012.0,-79.3971865,43.7386501
20642014.0,-79.3969692,43.7386806
20642016.0,-79.3967888,43.73868710000001
20642017.0,-79.3965192,43.7386719
20642019.0,-79.3962258,43.7386523
20642020.0,-79.3958411,43.7386588
20642022.0,-79.39550849999998,43.7386849
20642023.0,-79.395176,43.7387349
20642025.0,-79.39483249999998,43.73888270000001
20642026.0,-79.3946782,43.7389783
20642027.0,-79.39458259999998,43.739208700000006
20642029.0,-79.39450649999998,43.7393848
20642031.0,-79.3945087,43.7394652
20642032.0,-79.3945652,43.7395348
20642034.0,-79.3945304,43.7390088
20642035.0,-79.3941805,43.7391109
20642037.0,-79.3938501,43.7391761
20642038.0,-79.3935697,43.7392044
20642040.0,-79.39327840000001,43.7391935
20642041.0,-79.39302409999998,43.7391979
20642042.0,-79.39271109999999,43.7392326
20642043.0,-79.3923134,43.7392892
20642045.0,-79.39195040000001,43.7393609
20642047.0,-79.39161999999997,43.7394261
20642048.0,-79.3913309,43.7395022
20642050.0,-79.39487829999999,43.739648
20642051.0,-79.3952311,43.73976270000001
20642053.0,-79.3956412,43.73988610000001
20642054.0,-79.39599840000002,43.7399391
20642056.0,-79.3963203,43.7399347
20642057.0,-79.3965541,43.7398685
20642059.0,-79.39669959999998,43.7397494
20642060.0,-79.3968054,43.7396127
20642062.0,-79.3969113,43.7394011
20642063.0,-79.3969554,43.739185
20642065.0,-79.3977437,43.7377286
20642066.0,-79.3991603,43.7378356
20642068.0,-79.3998218,43.7378519
20642069.0,-79.399902,43.7378899
20642071.0,-79.3999189,43.7379997
20642072.0,-79.4014303,43.7383417
20642073.0,-79.4013712,43.7381728
20642075.0,-79.4012277,43.7377126
20642077.0,-79.4011221,43.7372651
20642078.0,-79.4010926,43.7370329
20642080.0,-79.401671,43.738595
20642081.0,-79.40189050000002,43.7388145
20642083.0,-79.40208050000003,43.7386879
20642085.0,-79.4023296,43.7385148
20642086.0,-79.40256600000002,43.738291
20642088.0,-79.40269690000002,43.7383586
20642089.0,-79.4031022,43.7383417
20642091.0,-79.40356659999998,43.7383037
20642092.0,-79.4039128,43.7382784
20642093.0,-79.40406899999998,43.7382193
20642095.0,-79.4041661,43.7381348
20642097.0,-79.404335,43.7377464
20642098.0,-79.40442790000002,43.73751420000001
20642100.0,-79.4026715,43.7381433
20642101.0,-79.4028067,43.7378688
20642103.0,-79.40291640000002,43.7375353
20642104.0,-79.4030177,43.73721870000001
20642106.0,-79.4031022,43.7370118
20642107.0,-79.4031824,43.7369105
20642109.0,-79.40338929999999,43.7367669
20642110.0,-79.40397440000002,43.7365084
20642112.0,-79.404816,43.73614050000001
20642113.0,-79.4049429,43.737092
20642115.0,-79.40457559999999,43.7373495
20642116.0,-79.4020666,43.7390584
20642118.0,-79.4022594,43.7393368
20642119.0,-79.40161690000002,43.7395938
20642120.0,-79.4025377,43.7396366
20642123.0,-79.4030374,43.7404004
20642124.0,-79.4034372,43.7410785
20642126.0,-79.40348709999998,43.7412855
20642128.0,-79.4034586,43.741464
20642129.0,-79.4031374,43.74168529999999
20642131.0,-79.4027947,43.7418209
20642134.0,-79.4024235,43.7419922
20642135.0,-79.4019881,43.7422064
20642137.0,-79.4015669,43.7425204
20642138.0,-79.40134570000002,43.7426846
20642140.0,-79.40108149999998,43.7428845
20642141.0,-79.400746,43.74317
20642142.0,-79.4004866,43.7435027
20642144.0,-79.4002173,43.7438141
20642146.0,-79.3999587,43.74414960000001
20642147.0,-79.39972390000001,43.744515
20642149.0,-79.39965529999998,43.7447924
20642150.0,-79.3893769,43.7394594
20642152.0,-79.3894307,43.7395501
20642153.0,-79.3897733,43.7398692
20642155.0,-79.39007559999997,43.7401212
20642156.0,-79.3903544,43.7403496
20642158.0,-79.3904429,43.74048870000001
20642159.0,-79.3904847,43.7407674
20642161.0,-79.39055440000001,43.7409415
20642162.0,-79.3906589,43.7410808
20642164.0,-79.391223,43.7413803
20642165.0,-79.39191650000002,43.7417196
20642167.0,-79.3921276,43.7417506
20642168.0,-79.39237729999998,43.7417441
20642170.0,-79.39304849999998,43.7416209
20642171.0,-79.39372440000002,43.74148320000001
20642173.0,-79.3941825,43.7413967
20642174.0,-79.3941298,43.7409055
20642176.0,-79.3941052,43.7407568
20642177.0,-79.3940473,43.7406097
20642178.0,-79.3939447,43.7404938
20642180.0,-79.39384670000003,43.7404135
20642181.0,-79.3937308,43.7404001
20642183.0,-79.3935391,43.7404626
20642184.0,-79.3931869,43.740574
20642186.0,-79.3928214,43.7406319
20642187.0,-79.3924559,43.7406319
20642189.0,-79.391912,43.7405651
20642190.0,-79.39135040000002,43.74049820000001
20642192.0,-79.39075749999998,43.7404135
20642193.0,-79.39052120000002,43.7403823
20642194.0,-79.39425390000002,43.7419835
20642196.0,-79.39422040000002,43.7418864
20642197.0,-79.39923329999998,43.7399515
20642199.0,-79.39884959999998,43.7400063
20642201.0,-79.3985348,43.7400813
20642202.0,-79.3984406,43.7401423
20642203.0,-79.398372,43.7402334
20642206.0,-79.39820759999998,43.74070310000001
20642207.0,-79.3980902,43.7408362
20642209.0,-79.39794920000001,43.7409145
20642210.0,-79.39766740000002,43.7409615
20642212.0,-79.397182,43.740938
20642213.0,-79.39667370000002,43.7410174
20642215.0,-79.3961642,43.7410006
20642216.0,-79.3955378,43.7409458
20642218.0,-79.39478620000001,43.7409302
20643673.0,-79.39009109999998,43.7467934
20643683.0,-79.40323740000002,43.7441234
20643684.0,-79.4028064,43.74411729999999
20643685.0,-79.40215690000002,43.7442083
20643687.0,-79.40079709999998,43.74449970000001
20643688.0,-79.4178996,43.7278979
20643690.0,-79.4036944,43.7308984
20650050.0,-79.3818445,43.73641
20650052.0,-79.37988709999998,43.7366512
20650054.0,-79.3791084,43.7368893
20650056.0,-79.3784726,43.7370981
20650057.0,-79.3778484,43.7373092
20650058.0,-79.3770368,43.7375813
20650060.0,-79.3763905,43.7377298
20650061.0,-79.37590859999997,43.7378086
20650063.0,-79.37540959999998,43.737852200000006
20650064.0,-79.3747704,43.7378613
20650066.0,-79.3740963,43.7378895
20650067.0,-79.3734604,43.7379824
20650069.0,-79.3726012,43.7381938
20650071.0,-79.3720615,43.7383003
20650072.0,-79.37218309999999,43.7386927
20650074.0,-79.37216219999998,43.7389171
20650075.0,-79.3721074,43.739025
20650077.0,-79.38102409999998,43.7365102
20650078.0,-79.37243640000001,43.73810039999999
20650079.0,-79.3724302,43.738056
20650080.0,-79.3718256,43.7377188
20650082.0,-79.3713985,43.7374011
20650083.0,-79.3709255,43.7369564
20650084.0,-79.37042779999999,43.73651870000001
20650086.0,-79.3701454,43.7363245
20650088.0,-79.36978540000001,43.73615510000001
20650089.0,-79.3690442,43.7358586
20650090.0,-79.3675334,43.7352727
20650091.0,-79.36676750000002,43.7349338
20650093.0,-79.3664957,43.7347503
20650095.0,-79.36577209999999,43.7341538
20650096.0,-79.3647767,43.7333174
20650098.0,-79.3641308,43.7329291
20650099.0,-79.3631813,43.732382
20650100.0,-79.3623024,43.7318666
20650102.0,-79.3620482,43.7316866
20650103.0,-79.3613578,43.7308124
20650105.0,-79.3608234,43.7301512
20650106.0,-79.3604669,43.7296606
20650108.0,-79.3604316,43.7295023
20650109.0,-79.3604222,43.7292166
20650111.0,-79.3603963,43.7287428
20650112.0,-79.3603822,43.7282416
20650113.0,-79.36030809999998,43.727238
20650114.0,-79.3602622,43.7263708
20650115.0,-79.37722990000002,43.7360611
20650116.0,-79.3759745,43.7350289
20650117.0,-79.3746912,43.7339781
20650118.0,-79.3734452,43.7330109
20650119.0,-79.3711761,43.7308143
20650120.0,-79.3705252,43.730089
20650121.0,-79.37003229999998,43.7297263
20650122.0,-79.3694558,43.7294768
20650123.0,-79.36892759999998,43.7293446
20650124.0,-79.36834920000003,43.72929439999999
20650125.0,-79.3677562,43.7293084
20650126.0,-79.36714920000001,43.7294066
20650127.0,-79.3663151,43.7296484
20650128.0,-79.365299,43.7299402
20650129.0,-79.3641366,43.7301931
20650130.0,-79.3629184,43.7304721
20650131.0,-79.3753416,43.73767150000001
20650132.0,-79.3742847,43.7367933
20650133.0,-79.3729745,43.7357318
20650134.0,-79.3713852,43.7344883
20650135.0,-79.3707787,43.7341001
20650136.0,-79.369984,43.7336391
20650137.0,-79.3688194,43.7329718
20650138.0,-79.3682007,43.7324016
20650139.0,-79.36771540000002,43.7318315
20650140.0,-79.3671877,43.7311885
20650141.0,-79.366848,43.7308063
20650142.0,-79.3663324,43.7304545
20650143.0,-79.3658835,43.73027860000001
20650144.0,-79.3653982,43.730133
20650145.0,-79.3655196,43.7301755
20650146.0,-79.36533759999998,43.73004810000001
20650147.0,-79.3651858,43.7294554
20650148.0,-79.3650769,43.7290063
20650149.0,-79.3649816,43.7285844
20650150.0,-79.36495440000002,43.7282305
20650151.0,-79.36495440000002,43.7276316
20650152.0,-79.3649136,43.7274274
20650153.0,-79.3648183,43.7272913
20650154.0,-79.3645989,43.727107200000006
20650155.0,-79.3644177,43.72694
20650156.0,-79.3643689,43.7268703
20650157.0,-79.3643341,43.7267448
20650158.0,-79.36429229999997,43.7264104
20650159.0,-79.3642087,43.7261804
20650160.0,-79.3640345,43.7258459
20650161.0,-79.3638672,43.7255811
20650162.0,-79.3637557,43.72526720000001
20650163.0,-79.3654603,43.7284795
20650164.0,-79.3625268,43.72589970000001
20650165.0,-79.3614555,43.7261069
20650166.0,-79.358869,43.7266502
20650167.0,-79.357123,43.72701710000001
20650168.0,-79.35525849999998,43.7274078
20650169.0,-79.3552301,43.7269886
20650170.0,-79.3552822,43.727899
20650171.0,-79.3553,43.728118
20650172.0,-79.35542109999999,43.728213200000006
20650173.0,-79.355562,43.7282261
20650174.0,-79.3561949,43.7280944
20650175.0,-79.35706540000002,43.72790820000001
20650176.0,-79.3571585,43.7282305
20650177.0,-79.3576012,43.727789
20650178.0,-79.3582002,43.7276682
20650179.0,-79.3582061,43.7281121
20650180.0,-79.358715,43.7275616
20650181.0,-79.35922409999998,43.727461
20650182.0,-79.35979809999998,43.7273367
20650183.0,-79.3637952,43.72848920000001
20650184.0,-79.3626347,43.7287116
20650185.0,-79.36143929999999,43.7289617
20650186.0,-79.3593495,43.7294535
20650187.0,-79.35858309999998,43.7296358
20650188.0,-79.3584094,43.7296219
20650189.0,-79.3582495,43.7295316
20650190.0,-79.3581175,43.7293857
20650191.0,-79.35777,43.7291216
20650192.0,-79.3576171,43.7290243
20650193.0,-79.3574642,43.7289895
20650194.0,-79.35724880000002,43.7290104
20650195.0,-79.3567554,43.7291772
20650196.0,-79.3582565,43.7292189
20650197.0,-79.35829820000002,43.7291285
20650198.0,-79.35831209999998,43.7288297
20650199.0,-79.3592989,43.7284475
20650200.0,-79.36367709999998,43.727544
20650201.0,-79.36264849999998,43.7277595
20650202.0,-79.3615297,43.7280027
